Time,lat ,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
2023-10-02 11:18:40.40,46.5359733,7.9052638,1041.141,0.03,-0.01,-0.17,1.608,2.458,0.32,182.50486,27.42483,3,11

2023-10-02 11:18:40.60,46.5359733,7.9052636,1041.132,-0.03,-0.08,-0.22,1.606,2.456,0.32,182.50486,27.42588,3,11

2023-10-02 11:18:40.80,46.5359733,7.9052635,1041.168,0.00,-0.03,-0.14,1.604,2.455,0.32,182.50486,27.42694,3,11

2023-10-02 11:18:41.00,46.5359730,7.9052626,1041.106,-0.28,-0.50,-0.18,1.603,2.454,0.27,199.96034,42.00072,3,11

2023-10-02 11:18:41.20,46.5359732,7.9052617,1041.156,0.27,-0.26,-0.07,1.597,2.449,0.32,275.45230,30.90179,3,11

2023-10-02 11:18:41.40,46.5359736,7.9052610,1041.172,0.00,-0.32,-0.21,1.592,2.448,0.30,275.45230,30.90289,3,11

2023-10-02 11:18:41.60,46.5359737,7.9052606,1041.167,-0.07,0.01,-0.21,1.591,2.452,0.37,275.45230,30.90396,3,11

2023-10-02 11:18:41.80,46.5359735,7.9052606,1041.178,-0.21,0.03,-0.24,1.591,2.456,0.43,275.45230,30.90523,3,11

2023-10-02 11:18:42.00,46.5359734,7.9052611,1041.247,-0.04,0.28,-0.09,1.592,2.461,0.36,275.45230,30.90628,3,11

2023-10-02 11:18:42.20,46.5359735,7.9052615,1041.242,0.06,0.06,0.05,1.592,2.465,0.38,275.45230,30.90739,3,11

2023-10-02 11:18:42.40,46.5359737,7.9052615,1041.215,0.06,-0.09,0.13,1.593,2.467,0.41,275.45230,30.90860,3,11

2023-10-02 11:18:42.60,46.5359737,7.9052611,1041.261,-0.06,-0.26,0.15,1.596,2.472,0.32,275.45230,30.90952,3,11

2023-10-02 11:18:42.80,46.5359737,7.9052607,1041.264,-0.01,-0.12,0.16,1.599,2.475,0.34,275.45230,30.91051,3,11

2023-10-02 11:18:43.00,46.5359741,7.9052604,1041.265,0.17,-0.14,0.19,1.598,2.481,0.42,275.45230,30.91173,3,11

2023-10-02 11:18:43.20,46.5359752,7.9052595,1041.222,0.93,-0.49,0.12,1.599,2.493,0.52,309.26108,25.38395,3,11

2023-10-02 11:18:43.40,46.5359768,7.9052583,1041.019,0.71,-0.34,0.79,1.600,2.498,0.41,319.27058,31.10437,3,11

2023-10-02 11:18:43.60,46.5359776,7.9052567,1040.772,0.07,-0.78,0.65,1.602,2.508,0.38,302.40042,39.56046,3,11

2023-10-02 11:18:43.80,46.5359778,7.9052563,1040.688,0.16,0.42,0.60,1.608,2.519,0.50,302.40042,39.56215,3,11

2023-10-02 11:18:44.00,46.5359781,7.9052569,1040.646,0.15,0.09,0.23,1.614,2.531,0.41,302.40042,39.56308,3,11

2023-10-02 11:18:44.20,46.5359784,7.9052571,1040.754,-0.11,0.19,0.19,1.612,2.534,0.35,302.40042,39.56389,3,11

2023-10-02 11:18:44.40,46.5359786,7.9052577,1040.774,0.11,0.23,0.09,1.609,2.536,0.32,302.40042,39.56461,3,11

2023-10-02 11:18:44.60,46.5359788,7.9052579,1040.797,-0.12,0.03,0.13,1.607,2.543,0.40,302.40042,39.56553,3,11

2023-10-02 11:18:44.80,46.5359787,7.9052581,1040.776,-0.14,0.07,0.18,1.604,2.549,0.39,302.40042,39.56642,3,11

2023-10-02 11:18:45.00,46.5359786,7.9052580,1040.720,-0.09,-0.12,0.24,1.602,2.556,0.44,302.40042,39.56742,3,11

2023-10-02 11:18:45.20,46.5359787,7.9052579,1040.697,-0.04,0.20,0.22,1.600,2.562,0.35,302.40042,39.56821,3,11

2023-10-02 11:18:45.40,46.5359789,7.9052586,1040.668,-0.03,0.37,0.23,1.597,2.558,0.27,302.40042,39.56921,3,11

2023-10-02 11:18:45.60,46.5359789,7.9052588,1040.527,-0.03,-0.27,0.41,1.592,2.560,0.40,302.40042,39.57032,3,11

2023-10-02 11:18:45.80,46.5359790,7.9052584,1040.407,0.10,-0.01,0.38,1.592,2.572,0.53,302.40042,39.57152,3,11

2023-10-02 11:18:46.00,46.5359794,7.9052584,1040.418,0.00,0.25,0.14,1.596,2.585,0.34,302.40042,39.57228,3,11

2023-10-02 11:18:46.20,46.5359794,7.9052584,1040.359,-0.11,-0.05,0.20,1.598,2.597,0.43,302.40042,39.57326,3,11

2023-10-02 11:18:46.40,46.5359793,7.9052583,1040.320,-0.28,0.06,0.03,1.602,2.615,0.37,302.40042,39.57409,3,10

2023-10-02 11:18:46.60,46.5359795,7.9052581,1040.251,0.57,-0.07,0.32,1.609,2.629,0.68,327.63276,39.79181,3,11

2023-10-02 11:18:46.80,46.5359792,7.9052577,1040.245,-0.85,0.01,-0.24,1.619,2.650,0.43,229.86470,28.67244,3,11

2023-10-02 11:18:47.00,46.5359785,7.9052576,1040.220,-0.07,0.00,-0.18,1.626,2.671,0.40,229.86470,28.67368,3,11

2023-10-02 11:18:47.20,46.5359783,7.9052573,1040.233,-0.13,-0.08,0.05,1.632,2.690,0.45,229.86470,28.67510,3,11

2023-10-02 11:18:47.40,46.5359785,7.9052574,1040.174,0.26,0.14,0.18,1.636,2.707,0.33,229.86470,28.67617,3,11

2023-10-02 11:18:47.60,46.5359789,7.9052579,1040.041,0.12,0.19,0.08,1.640,2.722,0.34,229.86470,28.67723,3,11

2023-10-02 11:18:47.80,46.5359797,7.9052586,1040.099,0.36,0.73,-0.36,1.645,2.743,0.47,112.70178,18.48036,3,11

2023-10-02 11:18:48.00,46.5359790,7.9052601,1039.906,-0.55,-0.11,-0.54,1.646,2.742,0.34,145.29476,21.88809,3,11

2023-10-02 11:18:48.20,46.5359784,7.9052599,1039.879,-0.12,-0.15,-0.09,1.648,2.749,0.37,145.29476,21.88961,3,11

2023-10-02 11:18:48.40,46.5359785,7.9052594,1039.893,0.03,-0.12,-0.07,1.649,2.755,0.35,145.29476,21.89104,3,11

2023-10-02 11:18:48.60,46.5359785,7.9052598,1039.719,0.27,-0.05,-0.04,1.648,2.757,0.38,145.29476,21.89261,3,11

2023-10-02 11:18:48.80,46.5359780,7.9052601,1039.449,-0.22,-0.44,0.07,1.647,2.750,0.25,176.24452,32.13747,3,11

2023-10-02 11:18:49.00,46.5359782,7.9052596,1039.458,0.21,0.11,-0.10,1.650,2.763,0.40,176.24452,32.13859,3,11

2023-10-02 11:18:49.20,46.5359785,7.9052597,1039.424,0.24,-0.14,-0.19,1.653,2.772,0.40,176.24452,32.13970,3,11

2023-10-02 11:18:49.40,46.5359787,7.9052596,1039.421,-0.11,0.08,-0.16,1.657,2.781,0.30,176.24452,32.14054,3,11

2023-10-02 11:18:49.60,46.5359786,7.9052596,1039.423,-0.01,-0.05,-0.20,1.662,2.795,0.41,176.24452,32.14169,3,11

2023-10-02 11:18:49.80,46.5359787,7.9052597,1039.411,0.13,0.03,-0.13,1.668,2.811,0.43,176.24452,32.14289,3,11

2023-10-02 11:18:50.00,46.5359788,7.9052599,1039.354,0.08,-0.02,-0.09,1.673,2.827,0.45,176.24452,32.14415,3,11

2023-10-02 11:18:50.20,46.5359789,7.9052599,1039.335,0.04,0.02,-0.09,1.679,2.842,0.47,176.24452,32.14547,3,11

2023-10-02 11:18:50.40,46.5359792,7.9052597,1039.421,0.00,-0.04,-0.34,1.687,2.855,0.44,176.24452,32.14670,3,11

2023-10-02 11:18:50.60,46.5359799,7.9052600,1039.429,0.75,0.23,-0.10,1.692,2.864,0.34,51.12759,16.71352,3,11

2023-10-02 11:18:50.80,46.5359802,7.9052605,1039.326,0.10,-0.14,-0.45,1.687,2.850,0.41,51.12759,16.71610,3,11

2023-10-02 11:18:51.00,46.5359802,7.9052608,1039.245,0.31,0.19,-0.14,1.687,2.855,0.31,47.27438,34.40097,3,11

2023-10-02 11:18:51.20,46.5359808,7.9052601,1039.494,-0.26,-0.15,-0.57,1.683,2.846,0.33,128.08516,34.74458,3,11

2023-10-02 11:18:51.40,46.5359805,7.9052598,1039.503,0.03,-0.17,-0.19,1.676,2.832,0.31,128.08516,34.74540,3,11

2023-10-02 11:18:51.60,46.5359800,7.9052600,1039.492,-0.41,0.09,-0.39,1.669,2.822,0.23,157.06954,21.15137,3,11

2023-10-02 11:18:51.80,46.5359779,7.9052603,1039.134,-0.82,-0.71,0.14,1.661,2.810,0.23,211.28298,8.85296,3,11

2023-10-02 11:18:52.00,46.5359768,7.9052587,1039.237,-1.06,-0.17,0.58,1.655,2.803,0.31,202.89352,11.30699,3,11

2023-10-02 11:18:52.20,46.5359766,7.9052579,1039.369,0.36,-0.18,-0.49,1.654,2.806,0.37,211.52882,42.35713,3,11

2023-10-02 11:18:52.40,46.5359767,7.9052585,1039.346,-0.06,0.42,-0.23,1.653,2.803,0.20,153.23994,41.35912,3,11

2023-10-02 11:18:52.60,46.5359766,7.9052594,1039.328,0.03,0.15,-0.11,1.651,2.800,0.27,153.23994,41.35971,3,11

2023-10-02 11:18:52.80,46.5359771,7.9052592,1039.386,0.43,-0.22,-0.35,1.663,2.812,0.75,153.23994,41.36133,3,11

2023-10-02 11:18:53.00,46.5359775,7.9052591,1039.454,0.04,0.13,-0.25,1.697,2.828,0.59,153.23994,41.36260,3,11

2023-10-02 11:18:53.20,46.5359774,7.9052587,1039.511,-0.08,-0.29,-0.19,1.730,2.845,0.74,153.23994,41.36421,3,12

2023-10-02 11:18:53.40,46.5359773,7.9052585,1039.560,-0.06,0.03,-0.31,1.758,2.864,0.62,153.23994,41.36556,3,12

2023-10-02 11:18:53.60,46.5359773,7.9052583,1039.581,-0.03,-0.14,-0.20,1.784,2.884,0.67,153.23994,41.36702,3,11

2023-10-02 11:18:53.80,46.5359774,7.9052581,1039.645,0.09,-0.04,-0.28,1.809,2.906,0.55,153.23994,41.36822,3,11

