time,lat ,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
2021-10-10 15:11:53.20,50.8986399,-3.2144513,4231.045,22.68,-19.69,27.95,3.703,4.475,1.08,319.04045,1.63444,3,14
2021-10-10 15:11:53.40,50.8986812,-3.2145081,4225.210,23.12,-19.99,28.61,3.709,4.488,1.05,319.15817,1.55239,3,14
2021-10-10 15:11:53.60,50.8987231,-3.2145647,4219.183,23.45,-19.83,29.11,3.714,4.498,1.01,319.78334,1.48441,3,14
2021-10-10 15:11:53.80,50.8987652,-3.2146217,4213.284,23.46,-19.84,29.54,3.718,4.505,0.99,319.77350,1.51608,3,14
2021-10-10 15:11:54.00,50.8988078,-3.2146782,4207.123,23.92,-19.61,30.26,3.718,4.508,0.97,320.65849,1.41896,3,14
2021-10-10 15:11:54.20,50.8988515,-3.2147344,4201.067,24.65,-19.07,30.83,3.713,4.503,0.93,322.26581,1.33607,3,14
2021-10-10 15:11:54.40,50.8988969,-3.2147884,4194.890,25.57,-18.37,31.36,3.709,4.498,0.95,324.30907,1.29277,3,14
2021-10-10 15:11:54.60,50.8989435,-3.2148405,4188.612,26.25,-17.68,31.87,3.706,4.490,0.95,326.03458,1.31809,3,14
2021-10-10 15:11:54.80,50.8989918,-3.2148903,4182.284,27.21,-17.17,31.87,3.703,4.485,0.93,327.75153,1.26359,3,14
2021-10-10 15:11:55.00,50.8990422,-3.2149371,4175.892,28.23,-16.14,31.58,3.701,4.482,0.99,330.24015,1.30082,3,14
2021-10-10 15:11:55.20,50.8990943,-3.2149804,4169.432,29.34,-14.88,31.57,3.699,4.477,0.99,333.09838,1.25199,3,14
2021-10-10 15:11:55.40,50.8991481,-3.2150212,4163.102,30.15,-14.02,31.50,3.699,4.476,0.97,335.05963,1.24226,3,14
2021-10-10 15:11:55.60,50.8992025,-3.2150606,4156.929,30.43,-13.75,31.02,3.698,4.473,0.93,335.69233,1.18333,3,14
2021-10-10 15:11:55.80,50.8992578,-3.2150987,4150.612,30.70,-13.70,30.79,3.696,4.475,0.94,335.94831,1.15381,3,14
2021-10-10 15:11:56.00,50.8993138,-3.2151368,4144.355,31.17,-13.90,30.40,3.697,4.478,0.98,335.97099,1.16238,3,14
2021-10-10 15:11:56.20,50.8993707,-3.2151757,4138.396,31.57,-13.88,29.61,3.701,4.484,1.01,336.26852,1.16253,3,14
2021-10-10 15:11:56.40,50.8994276,-3.2152153,4132.439,31.60,-14.41,29.21,3.704,4.489,1.02,335.48750,1.17149,3,14
2021-10-10 15:11:56.60,50.8994844,-3.2152559,4126.651,31.63,-14.73,28.44,3.708,4.493,1.02,335.02807,1.17209,3,14
2021-10-10 15:11:56.80,50.8995413,-3.2152980,4120.912,31.62,-15.23,28.17,3.711,4.497,1.02,334.27832,1.16169,3,14
2021-10-10 15:11:57.00,50.8995980,-3.2153413,4115.214,31.56,-15.73,27.85,3.715,4.502,1.04,333.50213,1.16749,3,14
2021-10-10 15:11:57.20,50.8996549,-3.2153863,4109.654,31.68,-16.28,27.39,3.720,4.508,1.07,332.79920,1.19353,3,14
2021-10-10 15:11:57.40,50.8997120,-3.2154318,4103.984,31.71,-16.69,27.12,3.728,4.516,1.12,332.23144,1.21808,3,14
2021-10-10 15:11:57.60,50.8997683,-3.2154789,4098.563,31.24,-17.18,26.43,3.735,4.524,1.10,331.18998,1.25486,3,14
2021-10-10 15:11:57.80,50.8998235,-3.2155279,4093.272,30.36,-17.75,26.05,3.742,4.534,1.12,329.68072,1.28079,3,14
2021-10-10 15:11:58.00,50.8998774,-3.2155793,4088.109,29.83,-18.56,25.66,3.751,4.546,1.15,328.11701,1.33845,3,14
2021-10-10 15:11:58.20,50.8999309,-3.2156332,4082.844,29.52,-19.62,25.64,3.759,4.555,1.16,326.38179,1.29183,3,14
2021-10-10 15:11:58.40,50.8999832,-3.2156895,4077.550,28.77,-20.47,25.69,3.765,4.565,1.15,324.56324,1.30176,3,14
2021-10-10 15:11:58.60,50.9000344,-3.2157485,4072.333,28.21,-21.33,25.59,3.772,4.577,1.14,322.90480,1.32082,3,14
2021-10-10 15:11:58.80,50.9000855,-3.2158106,4066.941,28.07,-22.85,25.68,3.782,4.594,1.21,320.85573,1.37556,3,14
2021-10-10 15:11:59.00,50.9001349,-3.2158756,4061.531,27.13,-23.79,25.56,3.792,4.611,1.17,318.75369,1.41288,3,14
2021-10-10 15:11:59.20,50.9001809,-3.2159422,4056.348,25.38,-23.66,25.48,3.805,4.630,1.24,317.00381,1.52963,3,14
2021-10-10 15:11:59.40,50.9002249,-3.2160100,4051.188,24.34,-24.25,25.45,3.819,4.649,1.22,315.11320,1.59797,3,14
2021-10-10 15:11:59.60,50.9002669,-3.2160793,4046.235,23.26,-24.54,25.09,3.834,4.671,1.23,313.45733,1.66411,3,14
2021-10-10 15:11:59.80,50.9003088,-3.2161499,4041.442,22.99,-25.05,24.19,3.848,4.686,1.17,312.53756,1.62975,3,14
2021-10-10 15:12:00.00,50.9003503,-3.2162221,4036.942,23.07,-25.31,23.61,3.863,4.705,1.20,312.34972,1.68139,3,14
2021-10-10 15:12:00.20,50.9003925,-3.2162934,4032.415,23.46,-24.97,23.03,3.878,4.720,1.19,313.21623,1.60934,3,14
2021-10-10 15:12:00.40,50.9004341,-3.2163648,4027.945,23.11,-25.17,22.70,3.891,4.728,1.13,312.55810,1.60291,3,14
2021-10-10 15:12:00.60,50.9004744,-3.2164352,4023.525,22.46,-24.68,22.38,3.902,4.734,1.09,312.31282,1.60070,3,14
2021-10-10 15:12:00.80,50.9005144,-3.2165061,4019.089,22.42,-24.86,22.54,3.910,4.745,1.13,312.04494,1.53526,3,14
2021-10-10 15:12:01.00,50.9005542,-3.2165776,4014.624,22.41,-25.07,22.91,3.917,4.760,1.13,311.78656,1.50644,3,14
2021-10-10 15:12:01.20,50.9005944,-3.2166497,4009.985,22.56,-25.18,23.68,3.920,4.777,1.13,311.86257,1.43460,3,14
2021-10-10 15:12:01.40,50.9006344,-3.2167214,4005.138,22.21,-25.21,24.34,3.926,4.795,1.14,311.38134,1.52358,3,14
2021-10-10 15:12:01.60,50.9006733,-3.2167932,4000.186,21.65,-25.28,24.91,3.932,4.812,1.13,310.57558,1.56451,3,14
2021-10-10 15:12:01.80,50.9007114,-3.2168656,3995.113,21.28,-25.62,25.40,3.939,4.828,1.13,309.70939,1.55630,3,14
2021-10-10 15:12:02.00,50.9007493,-3.2169393,3989.945,21.03,-26.20,25.67,3.945,4.841,1.13,308.75332,1.56417,3,14
2021-10-10 15:12:02.20,50.9007863,-3.2170143,3984.687,20.48,-26.77,25.89,3.950,4.853,1.09,307.41990,1.58275,3,14
2021-10-10 15:12:02.40,50.9008230,-3.2170908,3979.519,20.28,-27.14,25.60,3.963,4.868,1.18,306.76330,2.03927,3,14
2021-10-10 15:12:02.60,50.9008579,-3.2171681,3974.343,19.37,-27.35,25.80,3.981,4.882,1.16,305.30452,2.15397,3,14
2021-10-10 15:12:02.80,50.9008922,-3.2172469,3969.418,19.09,-27.93,25.27,4.001,4.897,1.16,304.35864,2.15501,3,14
2021-10-10 15:12:03.00,50.9009261,-3.2173271,3964.481,18.86,-28.36,24.93,4.022,4.914,1.17,303.62735,2.06885,3,14
2021-10-10 15:12:03.20,50.9009581,-3.2174075,3959.673,17.94,-28.35,24.68,4.039,4.924,1.09,302.32732,2.00031,3,14
2021-10-10 15:12:03.40,50.9009897,-3.2174885,3954.823,17.56,-28.66,24.45,4.053,4.930,1.05,301.50201,2.00315,3,14
2021-10-10 15:12:03.60,50.9010208,-3.2175705,3950.015,17.30,-29.01,24.15,4.067,4.932,1.06,300.81487,1.94613,3,14
2021-10-10 15:12:03.80,50.9010511,-3.2176532,3945.116,16.87,-29.23,24.25,4.080,4.935,1.05,299.98735,1.96543,3,14
2021-10-10 15:12:04.00,50.9010816,-3.2177362,3940.208,17.01,-29.22,24.26,4.093,4.944,1.11,300.20600,1.93318,3,14
2021-10-10 15:12:04.20,50.9011121,-3.2178204,3935.399,16.98,-29.78,24.17,4.108,4.953,1.10,299.68260,1.91465,3,14
2021-10-10 15:12:04.40,50.9011413,-3.2179034,3930.597,16.21,-29.20,23.65,4.121,4.962,1.08,299.03423,1.97449,3,14
2021-10-10 15:12:04.60,50.9011689,-3.2179856,3925.565,15.19,-29.12,23.92,4.133,4.972,1.11,297.55267,2.00594,3,14
2021-10-10 15:12:04.80,50.9011963,-3.2180687,3920.556,15.06,-29.46,24.03,4.145,4.981,1.07,297.07386,1.97969,3,14
2021-10-10 15:12:05.00,50.9012238,-3.2181526,3915.633,15.11,-29.79,23.77,4.158,4.991,1.12,296.88913,1.93407,3,14
2021-10-10 15:12:05.20,50.9012498,-3.2182374,3910.644,14.36,-30.09,24.07,4.175,5.003,1.16,295.52259,2.06740,3,14
2021-10-10 15:12:05.40,50.9012746,-3.2183238,3905.504,13.71,-30.81,24.51,4.193,5.016,1.16,293.99343,2.00973,3,14
2021-10-10 15:12:05.60,50.9012981,-3.2184109,3900.351,13.13,-30.87,24.74,4.210,5.029,1.14,293.04237,2.00721,3,14
2021-10-10 15:12:05.80,50.9013208,-3.2184973,3895.017,12.49,-30.62,25.17,4.228,5.043,1.13,292.19417,2.06144,3,14
2021-10-10 15:12:06.00,50.9013429,-3.2185837,3889.616,12.19,-30.73,25.43,4.245,5.056,1.14,291.63109,2.06249,3,14
2021-10-10 15:12:06.20,50.9013635,-3.2186719,3884.258,11.69,-31.25,26.06,4.263,5.073,1.13,290.50150,2.05173,3,14
2021-10-10 15:12:06.40,50.9013837,-3.2187608,3878.752,11.26,-31.59,26.48,4.281,5.091,1.13,289.61773,2.07126,3,14
2021-10-10 15:12:06.60,50.9014020,-3.2188495,3873.311,10.40,-31.30,26.81,4.300,5.109,1.14,288.38743,2.12856,3,14
2021-10-10 15:12:06.80,50.9014205,-3.2189390,3867.835,10.31,-31.58,27.15,4.317,5.127,1.11,288.08427,2.10532,3,14
2021-10-10 15:12:07.00,50.9014383,-3.2190290,3862.456,9.94,-31.60,27.34,4.332,5.147,1.12,287.45928,2.03570,3,14
2021-10-10 15:12:07.20,50.9014562,-3.2191197,3857.008,9.96,-31.94,27.35,4.346,5.167,1.14,287.31911,2.00281,3,14
2021-10-10 15:12:07.40,50.9014743,-3.2192111,3851.414,10.02,-32.29,27.56,4.360,5.194,1.12,287.23935,1.98451,3,14
2021-10-10 15:12:07.60,50.9014915,-3.2193024,3845.767,9.61,-32.26,27.63,4.373,5.222,1.10,286.59682,1.99235,3,14
2021-10-10 15:12:07.80,50.9015079,-3.2193938,3840.309,9.13,-32.19,27.27,4.385,5.251,1.10,285.82855,1.99082,3,14
2021-10-10 15:12:08.00,50.9015243,-3.2194864,3834.783,9.00,-32.72,27.43,4.397,5.278,1.10,285.38466,1.96452,3,14
2021-10-10 15:12:08.20,50.9015405,-3.2195800,3829.347,8.78,-32.93,27.37,4.408,5.304,1.11,284.92224,1.95607,3,14
2021-10-10 15:12:08.40,50.9015560,-3.2196729,3823.730,8.49,-32.74,27.56,4.420,5.324,1.04,284.53209,1.98206,3,14
2021-10-10 15:12:08.60,50.9015718,-3.2197669,3818.217,8.45,-33.28,27.43,4.431,5.342,1.03,284.24217,1.93357,3,14
2021-10-10 15:12:08.80,50.9015864,-3.2198617,3812.657,8.09,-33.40,27.60,4.441,5.360,1.04,283.62182,1.93982,3,14
2021-10-10 15:12:09.00,50.9016005,-3.2199570,3807.078,7.84,-33.61,27.64,4.451,5.376,1.11,283.12707,1.93173,3,14
2021-10-10 15:12:09.20,50.9016130,-3.2200521,3801.514,6.96,-33.40,27.84,4.463,5.396,1.12,281.77825,1.96405,3,14
2021-10-10 15:12:09.40,50.9016252,-3.2201465,3795.788,6.70,-33.27,28.17,4.473,5.419,1.11,281.38906,1.87771,3,14
2021-10-10 15:12:09.60,50.9016366,-3.2202411,3790.433,6.31,-32.92,27.77,4.481,5.449,1.15,280.85418,1.93092,3,14
2021-10-10 15:12:09.80,50.9016485,-3.2203371,3785.141,6.53,-33.46,27.64,4.492,5.483,1.20,281.05013,1.91664,3,14
2021-10-10 15:12:10.00,50.9016608,-3.2204330,3779.599,6.71,-33.70,27.76,4.500,5.517,1.12,281.26502,1.81908,3,14
2021-10-10 15:12:10.20,50.9016734,-3.2205293,3773.847,6.87,-34.15,28.02,4.510,5.548,1.17,281.37682,1.89464,3,14
2021-10-10 15:12:10.40,50.9016857,-3.2206263,3768.036,6.71,-34.39,28.23,4.520,5.575,1.05,281.03244,1.83957,3,14
2021-10-10 15:12:10.60,50.9016975,-3.2207251,3762.569,6.50,-34.63,27.92,4.529,5.600,1.08,280.62837,1.81484,3,14
2021-10-10 15:12:10.80,50.9017093,-3.2208246,3757.164,6.40,-34.89,27.66,4.536,5.624,1.06,280.39677,1.76043,3,14
2021-10-10 15:12:11.00,50.9017210,-3.2209233,3751.511,6.60,-34.81,27.77,4.529,5.643,1.07,280.74117,1.45751,3,14
2021-10-10 15:12:11.20,50.9017328,-3.2210217,3745.953,6.53,-34.57,27.83,4.522,5.662,1.05,280.69126,1.46849,3,14
2021-10-10 15:12:11.40,50.9017435,-3.2211193,3740.457,6.16,-33.94,28.00,4.519,5.683,1.04,280.28371,1.54848,3,14
2021-10-10 15:12:11.60,50.9017540,-3.2212177,3735.131,6.08,-34.12,27.96,4.519,5.703,1.05,280.10565,1.60775,3,14
2021-10-10 15:12:11.80,50.9017659,-3.2213143,3729.510,6.66,-34.26,27.56,4.524,5.730,1.11,281.00781,1.67703,3,14
2021-10-10 15:12:12.00,50.9017782,-3.2214120,3723.934,6.93,-34.58,27.51,4.527,5.752,1.06,281.33407,1.55901,3,14
2021-10-10 15:12:12.20,50.9017910,-3.2215092,3718.309,7.18,-34.29,27.61,4.528,5.772,1.04,281.82177,1.55626,3,14
2021-10-10 15:12:12.40,50.9018040,-3.2216059,3712.623,7.36,-34.41,27.58,4.525,5.782,1.01,282.07859,1.53464,3,14
2021-10-10 15:12:12.60,50.9018177,-3.2217019,3706.810,7.63,-34.56,27.39,4.527,5.792,1.03,282.44188,1.81388,3,14
2021-10-10 15:12:12.80,50.9018308,-3.2217982,3700.986,7.31,-34.57,27.49,4.530,5.801,1.00,281.93594,1.88764,3,14
2021-10-10 15:12:13.00,50.9018435,-3.2218970,3695.466,7.28,-34.75,27.57,4.534,5.812,1.00,281.83134,1.89101,3,14
2021-10-10 15:12:13.20,50.9018568,-3.2219965,3690.171,7.63,-34.87,27.03,4.540,5.826,0.99,282.33633,1.91269,3,14
2021-10-10 15:12:13.40,50.9018699,-3.2220956,3684.866,7.37,-34.81,26.65,4.546,5.839,1.01,281.95381,1.91997,3,14
2021-10-10 15:12:13.60,50.9018833,-3.2221952,3679.396,7.56,-35.36,26.73,4.551,5.849,1.01,282.06660,1.87908,3,14
2021-10-10 15:12:13.80,50.9018959,-3.2222958,3674.084,7.03,-35.56,26.33,4.557,5.861,1.02,281.18099,1.92136,3,14
2021-10-10 15:12:14.00,50.9019090,-3.2223957,3668.860,7.32,-35.09,25.90,4.564,5.872,1.03,281.78781,1.97734,3,14
2021-10-10 15:12:14.20,50.9019216,-3.2224955,3663.851,7.07,-34.77,25.58,4.570,5.878,1.01,281.48634,1.99645,3,14
2021-10-10 15:12:14.40,50.9019348,-3.2225961,3658.737,7.50,-34.97,26.12,4.577,5.887,1.08,282.11363,2.02364,3,14
2021-10-10 15:12:14.60,50.9019488,-3.2226958,3653.689,7.88,-34.79,25.81,4.586,5.897,1.08,282.76865,2.02818,3,14
2021-10-10 15:12:14.80,50.9019616,-3.2227952,3648.587,7.13,-35.14,25.43,4.595,5.904,1.06,281.46185,2.02580,3,14
2021-10-10 15:12:15.00,50.9019735,-3.2228950,3643.640,6.72,-34.61,25.41,4.603,5.911,1.05,280.98963,2.08100,3,14
2021-10-10 15:12:15.20,50.9019856,-3.2229923,3638.616,6.92,-34.31,24.92,4.619,5.927,1.11,281.40860,2.44131,3,14
2021-10-10 15:12:15.40,50.9019988,-3.2230907,3633.530,7.43,-34.88,24.92,4.637,5.943,1.10,282.02933,2.32776,3,14
2021-10-10 15:12:15.60,50.9020123,-3.2231889,3628.593,7.59,-34.63,24.55,4.653,5.956,1.05,282.35898,2.24321,3,14
2021-10-10 15:12:15.80,50.9020262,-3.2232881,3623.675,7.77,-35.02,24.41,4.668,5.970,1.04,282.50293,2.26026,3,14
2021-10-10 15:12:16.00,50.9020409,-3.2233876,3618.744,8.24,-35.11,24.35,4.683,5.985,1.12,283.21689,2.22666,3,14
2021-10-10 15:12:16.20,50.9020567,-3.2234878,3614.074,8.73,-34.79,24.17,4.699,6.004,1.12,284.08204,2.02292,3,13
2021-10-10 15:12:16.40,50.9020716,-3.2235829,3609.161,8.36,-33.93,23.46,4.712,6.015,1.13,283.84277,2.07916,3,14
2021-10-10 15:12:16.60,50.9020873,-3.2236778,3604.223,8.76,-33.93,23.40,4.721,6.021,1.07,284.48210,1.99581,3,14
2021-10-10 15:12:16.80,50.9021025,-3.2237739,3599.360,8.54,-34.01,23.65,4.728,6.027,1.04,284.09228,1.95692,3,14
2021-10-10 15:12:17.00,50.9021187,-3.2238706,3594.787,9.16,-33.88,23.26,4.734,6.037,1.05,285.12366,2.04367,3,14
2021-10-10 15:12:17.20,50.9021345,-3.2239679,3590.317,8.77,-34.00,23.02,4.738,6.039,0.96,284.45829,1.97696,3,14
2021-10-10 15:12:17.40,50.9021501,-3.2240648,3585.913,8.69,-33.58,22.81,4.744,6.045,0.98,284.51327,2.03889,3,14
2021-10-10 15:12:17.60,50.9021660,-3.2241596,3581.315,8.98,-33.27,22.81,4.749,6.049,0.97,285.10901,1.97167,3,14
2021-10-10 15:12:17.80,50.9021823,-3.2242550,3576.853,9.10,-33.28,22.73,4.756,6.056,1.03,285.29440,1.98638,3,14
2021-10-10 15:12:18.00,50.9021993,-3.2243505,3572.507,9.43,-33.56,22.22,4.768,6.071,1.06,285.69934,1.97640,3,13
2021-10-10 15:12:18.20,50.9022164,-3.2244449,3568.033,9.58,-33.45,21.89,4.782,6.086,1.05,285.97529,2.00134,3,13
2021-10-10 15:12:18.40,50.9022336,-3.2245403,3563.902,9.59,-32.93,21.63,4.790,6.094,1.02,286.24419,2.02260,3,14
2021-10-10 15:12:18.60,50.9022516,-3.2246345,3559.492,10.08,-33.46,21.51,4.797,6.100,1.01,286.75868,1.95606,3,14
2021-10-10 15:12:18.80,50.9022701,-3.2247288,3555.265,10.33,-33.24,21.00,4.806,6.111,1.07,287.25904,1.98181,3,14
2021-10-10 15:12:19.00,50.9022888,-3.2248223,3551.180,10.32,-32.90,20.47,4.818,6.125,1.14,287.42488,2.04614,3,14
2021-10-10 15:12:19.20,50.9023078,-3.2249152,3546.938,10.66,-32.86,20.60,4.827,6.135,1.12,287.97747,2.01569,3,14
2021-10-10 15:12:19.40,50.9023265,-3.2250078,3542.616,10.52,-32.69,20.94,4.842,6.152,1.15,287.83418,2.00914,3,13
2021-10-10 15:12:19.60,50.9023444,-3.2250993,3538.468,9.97,-32.00,20.83,4.856,6.165,1.08,287.30361,2.02702,3,13
2021-10-10 15:12:19.80,50.9023628,-3.2251903,3534.128,10.41,-32.08,21.16,4.867,6.177,1.07,287.97032,1.98002,3,12
2021-10-10 15:12:20.00,50.9023817,-3.2252793,3529.761,10.67,-31.65,21.04,4.878,6.189,1.06,288.62601,1.96684,3,12
2021-10-10 15:12:20.20,50.9023998,-3.2253678,3525.457,9.98,-31.63,20.73,4.890,6.205,1.06,287.51527,2.03815,3,12
2021-10-10 15:12:20.40,50.9024154,-3.2254581,3521.477,8.57,-31.50,20.51,4.907,6.227,1.13,285.21147,2.31287,3,12
2021-10-10 15:12:20.60,50.9024302,-3.2255469,3517.346,8.30,-31.40,20.38,4.925,6.246,1.11,284.81170,2.31065,3,12
2021-10-10 15:12:20.80,50.9024453,-3.2256362,3513.224,8.54,-31.55,20.39,4.943,6.265,1.12,285.14424,2.22912,3,12
2021-10-10 15:12:21.00,50.9024607,-3.2257269,3509.205,8.68,-31.50,20.55,4.959,6.283,1.11,285.40448,2.14167,3,12
2021-10-10 15:12:21.20,50.9024753,-3.2258193,3505.141,8.16,-32.01,20.93,4.965,6.288,1.07,284.30117,2.04228,3,13
2021-10-10 15:12:21.40,50.9024889,-3.2259087,3500.685,7.49,-32.10,20.94,4.969,6.294,1.09,283.13288,2.07608,3,13
2021-10-10 15:12:21.60,50.9025018,-3.2260011,3496.658,7.24,-31.89,20.93,4.967,6.298,1.09,282.78414,1.74205,3,13
2021-10-10 15:12:21.80,50.9025148,-3.2260910,3492.461,7.15,-31.55,20.88,4.964,6.301,1.06,282.77641,1.77114,3,13
2021-10-10 15:12:22.00,50.9025268,-3.2261813,3488.084,6.50,-32.10,21.18,4.966,6.304,1.06,281.44705,1.87308,3,13
2021-10-10 15:12:22.20,50.9025371,-3.2262729,3483.857,5.67,-32.08,21.18,4.972,6.307,1.10,280.02036,1.93651,3,13
2021-10-10 15:12:22.40,50.9025465,-3.2263648,3479.451,5.36,-32.35,21.57,4.980,6.309,1.07,279.40630,1.96585,3,13
2021-10-10 15:12:22.60,50.9025552,-3.2264568,3475.109,4.95,-32.65,21.21,4.983,6.304,1.04,278.61416,2.00655,3,13
2021-10-10 15:12:22.80,50.9025628,-3.2265472,3470.698,4.35,-31.96,21.16,4.991,6.307,1.04,277.75723,2.15665,3,13
2021-10-10 15:12:23.00,50.9025699,-3.2266378,3466.319,4.10,-31.62,21.54,5.000,6.310,1.09,277.38480,2.27044,3,13
2021-10-10 15:12:23.20,50.9025764,-3.2267285,3461.809,3.57,-32.04,21.91,5.004,6.307,1.06,276.36724,2.06327,3,13
2021-10-10 15:12:23.40,50.9025819,-3.2268197,3457.246,2.86,-32.62,21.83,5.007,6.305,1.05,275.00703,2.02998,3,13
2021-10-10 15:12:23.60,50.9025863,-3.2269139,3452.959,2.46,-32.59,21.99,5.011,6.305,1.02,274.31619,2.13850,3,13
2021-10-10 15:12:23.80,50.9025897,-3.2270064,3448.345,1.84,-32.68,22.11,5.013,6.302,1.00,273.21680,2.09257,3,14
2021-10-10 15:12:24.00,50.9025923,-3.2271001,3443.808,1.36,-32.78,22.36,5.016,6.300,1.05,272.36799,2.09297,3,14
2021-10-10 15:12:24.20,50.9025937,-3.2271946,3439.292,0.83,-32.96,22.51,5.020,6.300,1.05,271.44160,2.13963,3,14
2021-10-10 15:12:24.40,50.9025942,-3.2272902,3434.909,0.33,-33.09,22.38,5.022,6.298,1.03,270.57313,2.11253,3,14
2021-10-10 15:12:24.60,50.9025944,-3.2273856,3430.438,0.22,-33.30,22.18,5.025,6.299,1.00,270.37803,2.20779,3,14
2021-10-10 15:12:24.80,50.9025941,-3.2274793,3425.872,-0.15,-33.05,21.92,5.028,6.297,0.98,269.74821,2.25246,3,14
2021-10-10 15:12:25.00,50.9025935,-3.2275736,3421.452,-0.25,-33.15,21.61,5.032,6.295,0.98,269.57098,2.25305,3,14
2021-10-10 15:12:25.20,50.9025923,-3.2276684,3417.241,-0.54,-32.92,21.29,5.034,6.291,0.96,269.05943,2.19941,3,14
2021-10-10 15:12:25.40,50.9025901,-3.2277632,3413.191,-1.19,-32.75,20.88,5.033,6.281,0.96,267.91293,2.23838,3,14
2021-10-10 15:12:25.60,50.9025872,-3.2278579,3409.143,-1.58,-32.94,20.54,5.034,6.275,0.93,267.25699,2.24402,3,14
2021-10-10 15:12:25.80,50.9025835,-3.2279531,3405.247,-1.99,-32.87,20.07,5.034,6.269,0.93,266.53105,2.26947,3,14
2021-10-10 15:12:26.00,50.9025794,-3.2280483,3401.314,-2.25,-33.29,20.03,5.037,6.265,0.96,266.12722,2.19947,3,13
2021-10-10 15:12:26.20,50.9025749,-3.2281438,3397.458,-2.48,-33.10,19.83,5.040,6.261,0.97,265.72180,2.23076,3,13
2021-10-10 15:12:26.40,50.9025696,-3.2282385,3393.530,-2.93,-33.09,19.78,5.042,6.254,0.96,264.94303,2.16497,3,13
2021-10-10 15:12:26.60,50.9025651,-3.2283314,3389.618,-2.66,-32.89,19.03,5.045,6.249,1.01,265.37895,2.18402,3,13
2021-10-10 15:12:26.80,50.9025603,-3.2284243,3385.659,-2.68,-32.83,19.10,5.048,6.241,1.01,265.32522,2.18893,3,13
2021-10-10 15:12:27.00,50.9025546,-3.2285174,3381.734,-3.14,-32.72,19.28,5.052,6.234,1.00,264.51732,2.18299,3,13
2021-10-10 15:12:27.20,50.9025483,-3.2286101,3377.841,-3.58,-32.53,19.21,5.056,6.227,0.99,263.72360,2.18514,3,13
2021-10-10 15:12:27.40,50.9025409,-3.2287010,3373.855,-4.06,-32.20,19.17,5.061,6.221,0.99,262.81081,2.20587,3,13
2021-10-10 15:12:27.60,50.9025322,-3.2287925,3370.015,-4.76,-31.97,19.18,5.067,6.217,1.03,261.54036,2.26450,3,13
2021-10-10 15:12:27.80,50.9025228,-3.2288846,3366.301,-5.20,-32.01,19.09,5.075,6.212,1.03,260.77900,2.26997,3,13
2021-10-10 15:12:28.00,50.9025131,-3.2289772,3362.520,-5.25,-32.38,19.11,5.080,6.206,0.99,260.79156,2.20454,3,13
2021-10-10 15:12:28.20,50.9025039,-3.2290713,3358.944,-5.01,-32.48,18.87,5.085,6.179,0.95,261.23514,2.17096,3,13
2021-10-10 15:12:28.40,50.9024945,-3.2291635,3355.189,-5.00,-32.36,18.81,5.095,6.167,0.95,261.20991,2.08698,3,12
2021-10-10 15:12:28.60,50.9024848,-3.2292535,3351.434,-5.31,-31.73,18.61,5.107,6.158,1.06,260.49676,2.29975,3,12
2021-10-10 15:12:28.80,50.9024755,-3.2293467,3347.796,-5.01,-32.68,18.72,5.122,6.151,1.09,261.28582,2.29085,3,12
2021-10-10 15:12:29.00,50.9024662,-3.2294423,3344.119,-4.80,-33.27,19.09,5.137,6.148,1.09,261.79859,2.28100,3,12
2021-10-10 15:12:29.20,50.9024570,-3.2295395,3340.545,-4.65,-33.50,19.25,5.152,6.146,1.07,262.10481,2.21929,3,12
2021-10-10 15:12:29.40,50.9024477,-3.2296374,3337.019,-4.79,-33.80,19.07,5.166,6.144,1.09,261.93770,2.22145,3,12
2021-10-10 15:12:29.60,50.9024388,-3.2297328,3333.353,-4.62,-33.31,18.81,5.170,6.132,1.04,262.10983,2.13077,3,13
2021-10-10 15:12:29.80,50.9024293,-3.2298275,3329.602,-4.82,-33.10,19.14,5.169,6.120,1.01,261.71109,2.14953,3,13
2021-10-10 15:12:30.00,50.9024200,-3.2299180,3325.681,-4.89,-32.20,18.89,5.170,6.108,1.03,261.36036,2.21559,3,13
2021-10-10 15:12:30.20,50.9024103,-3.2300100,3321.872,-4.88,-32.32,19.02,5.174,6.102,1.03,261.41420,2.21083,3,13
2021-10-10 15:12:30.40,50.9024011,-3.2301052,3318.143,-4.81,-33.29,19.17,5.175,6.097,1.01,261.78215,2.11393,3,13
2021-10-10 15:12:30.60,50.9023905,-3.2302020,3314.456,-5.61,-33.36,19.42,5.173,6.089,0.99,260.46193,2.12078,3,13
2021-10-10 15:12:30.80,50.9023794,-3.2302988,3310.744,-6.02,-33.44,19.57,5.174,6.088,1.01,259.79052,2.24491,3,13
2021-10-10 15:12:31.00,50.9023663,-3.2303940,3306.899,-6.97,-32.82,20.09,5.171,6.082,0.98,258.01302,2.11888,3,13
2021-10-10 15:12:31.20,50.9023520,-3.2304907,3303.314,-7.81,-33.00,19.83,5.163,6.086,0.98,256.68136,1.99787,3,13
2021-10-10 15:12:31.40,50.9023362,-3.2305877,3299.836,-8.66,-32.93,19.54,5.151,6.090,0.99,255.25890,1.90147,3,13
2021-10-10 15:12:31.60,50.9023183,-3.2306814,3296.135,-9.76,-32.33,19.38,5.137,6.096,1.02,253.20328,1.84559,3,12
